"Nacionalidade","Estado","Cidade","Bairro","Trabalha","Carteira Assinada","Tipo de Estabelecimento","Sexo","Escolaridade","Raça","Data de Nascimento","Pontuação","Percentual de Conclusão do Canal","Data de Conclusão do Canal"
"Brasil","São Paulo","Santos","EMBARÉ","","","Prof. aposentada","Feminino","Superior","Branca","15-07-1956","429","100.00","2019-04-30 14:03:59.562"
"Brasil","Minas Gerais","Belo Horizonte","LINDEIA","","","Gestor de Turismo Privado","Feminino","Medio","Parda","26-05-1985","429","100.00","2019-01-17 21:35:38.798"
"Brasil","Pernambuco","Camaragibe","CENTRO","","","estudante","Feminino","Superior","Branca","17-06-1988","429","100.00","2019-04-29 09:02:37.883"
"Brasil","Mato Grosso do Sul","Campo Grande","NOVA CAMPO GRANDE","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Preta","28-06-1959","429","100.00","2019-01-29 23:09:31.335"
"Brasil","Minas Gerais","Alagoa","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","09-12-1957","429","100.00","2019-02-15 16:37:51.666"
"Brasil","Ceará","Juazeiro do Norte","SALESIANOS","","","Gestor de Turismo Público","Feminino","Superior","Branca","12-10-1982","429","100.00","2019-03-11 15:50:10.985"
"Brasil","Rio Grande do Norte","Goianinha","BARROCAS","","","aluno ","Feminino","Superior incompleto","Parda","02-07-1998","429","100.00","2019-12-05 11:11:14.953"
"Brasil","Acre","Rio Branco","AREIAL","","","TÉC. DE GESTÃO PÚB.","Feminino","Superior","Parda","20-03-1978","429","100.00","2019-01-23 14:07:57.634"
"Brasil","Minas Gerais","Ladainha","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Parda","25-06-1977","429","100.00","2019-02-18 12:46:28.953"
"Brasil","Rio Grande do Sul","Caxias do Sul","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","03-01-1962","429","100.00","2019-02-14 13:50:57.596"
"Brasil","Rio Grande do Sul","Vila Flores","CENTRO","","","Servidora Pública ","Feminino","Superior","Branca","13-12-1975","429","100.00","2019-01-10 15:42:29.646"
"Brasil","São Paulo","Penápolis","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Branca","20-08-1985","429","100.00","2019-01-13 15:29:28.112"
"Brasil","São Paulo","São Paulo","VILA EMA","","","Gestor de Turismo Privado","Masculino","Medio","Branca","20-02-1970","429","100.00","2019-01-15 19:26:34.598"
"Brasil","Pernambuco","Serra Talhada","AABB","","","Gestor de Turismo Público","Masculino","Medio","Branca","24-08-1972","429","100.00","2019-04-28 20:03:37.144"
"Brasil","Pará","Tucuruí","SANTA ISABEL","","","Acadêmico","Masculino","Superior","Branca","31-10-1993","429","100.00","2019-12-27 20:04:26.429"
"Brasil","São Paulo","Pindamonhangaba","RESIDENCIAL MANTIQUEIRA","","","Gestor de Turismo Privado","Masculino","Superior","Branca","07-12-1948","429","100.00","2019-04-07 21:03:17.008"
"Brasil","Distrito Federal","Brasília","TAGUTINGA","","","PORTEIRO condominio","Masculino","Medio","Preta","12-11-1982","429","100.00","2019-01-03 22:47:37.126"
"Brasil","São Paulo","Santo André","BANGÚ","","","Estudante","Masculino","Superior incompleto","Branca","28-12-1995","429","100.00","2019-12-27 18:34:06.657"
"Brasil","Santa Catarina","Porto Belo","PEREQUÊ ","","","Gestor de Turismo Público","Masculino","Superior","Branca","24-12-1969","429","100.00","2019-05-01 01:53:34.176"
"Brasil","Rio de Janeiro","Rio de Janeiro","ILHA DO GOVERNADOR","","","Servidor Público Fed","Masculino","Superior","Preta","01-09-1961","429","100.00","2019-04-13 00:56:28.94"
"Brasil","Rio de Janeiro","Rio de Janeiro","HUMAITÁ","","","Gestor de Turismo Privado","Masculino","Superior","Parda","03-10-1960","429","100.00","2019-04-22 18:08:11.123"
"Brasil","Rio de Janeiro","Rio de Janeiro","COSMOS","","","servidor público","Masculino","Superior","Preta","25-03-1973","429","100.00","2019-12-12 09:37:18.928"
"Brasil","São Paulo","Ribeirão Pires","PASTORIL ","","","Gestor de Turismo Público","Masculino","Superior","Branca","03-01-1974","429","100.00","2019-04-20 10:11:19.768"
"Brasil","Bahia","Itacaré","CENTRO","","","Consultor","Masculino","Superior","Parda","21-06-1976","429","100.00","2019-12-04 08:27:27.066"
"Brasil","Minas Gerais","Lima Duarte","PARADINHA","","","Gestor de Turismo Público","Masculino","Superior","Branca","03-04-1982","429","100.00","2019-01-02 16:30:07.128"
"Brasil","Rio Grande do Sul","Venâncio Aires","CENTRO","","","Grafico","Masculino","Medio","Branca","15-03-1976","429","100.00","2019-02-08 12:47:50.756"
"Brasil","Minas Gerais","Belo Horizonte","AEROPORTO INTERNACIONAL DE CONFINS","","","Servidor Público","Masculino","Superior","Parda","10-04-1981","429","100.00","2019-05-01 02:24:53.221"
"Brasil","Rio de Janeiro","Rio de Janeiro","LINS DE VASCONCELOS ","","","Funcionário público ","Masculino","Medio","Parda","08-11-1967","429","100.00","2019-10-28 11:37:26.663"
"Brasil","Pará","Benevides","NOVO","","","Formada em Turismo","Feminino","Superior","Preta","02-09-1993","429","100.00","2019-01-29 15:58:39.255"
"Brasil","Minas Gerais","Buritis","CENTRO","","","Gestor de Turismo Público","Masculino","Medio","Parda","13-05-1976","429","100.00","2019-01-16 22:42:00.998"
"Brasil","Rio de Janeiro","Nova Friburgo","CENTRO","","","Assessor ","Masculino","Superior incompleto","Parda","15-06-1977","429","100.00","2019-02-14 09:07:06.514"
"Brasil","Bahia","Salvador","PITUBA","","","Consultor","Feminino","Superior","Branca","29-06-1960","429","100.00","2019-04-30 23:06:08.825"
"Brasil","Amazonas","Manaus","FLORES","","","Professora","Feminino","Superior","Parda","16-04-1984","429","100.00","2019-11-05 05:48:47.348"
"Brasil","São Paulo","Palestina","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","24-09-1966","429","100.00","2019-01-08 14:13:20.605"
"Brasil","São Paulo","São Paulo","JARDIM  PAULISTA","","","Gerente ","Feminino","Superior","Branca","06-03-1972","429","100.00","2019-02-17 19:37:14.287"
"Brasil","Pará","Belém","BATISTA CAMPOS","","","Gestor de Turismo Público","Feminino","Superior","Parda","20-02-1968","429","100.00","2019-02-22 08:37:41.752"
"Brasil","Rio de Janeiro","Maricá","FLAMENGO","","","Turismóloga","Feminino","Superior","Branca","11-07-1964","429","100.00","2019-02-14 15:26:28.804"
"Brasil","Rio de Janeiro","Rio de Janeiro","TIJUCA","","","Educação","Feminino","Superior","Branca","13-06-1961","429","100.00","2019-04-22 14:58:12.605"
"Brasil","Rondônia","Porto Velho","SÃO JOÃO BOSCO","","","Gestor de Turismo Público","Feminino","Superior","Parda","11-01-1972","429","100.00","2019-11-24 10:24:47.34"
"Brasil","Rondônia","Porto Velho","NOVA PORTO VELHO","","","Gestor de Turismo Público","Feminino","Superior","Parda","07-08-1985","429","100.00","2019-10-31 13:32:18.614"
"Brasil","São Paulo","Americana","GIRASSOL","","","Gestor de Turismo Privado","Feminino","Superior","Branca","13-03-1970","429","100.00","2019-02-01 20:48:24.426"
"Brasil","Rio de Janeiro","Nova Friburgo","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Parda","26-12-1961","429","100.00","2019-04-30 10:39:27.447"
"Brasil","Rio Grande do Sul","Cambará do Sul","CENTRO","","","Gestor de Turismo Privado","Masculino","Medio","Branca","28-03-1970","429","100.00","2019-02-03 22:42:25.282"
"Brasil","Sergipe","Aracaju","ATALAIA","","","Servidor Público","Masculino","Superior","Parda","08-01-1971","429","100.00","2019-01-08 18:28:38.756"
"Brasil","Minas Gerais","Juiz de Fora","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior","Branca","30-07-1969","429","100.00","2019-03-13 13:37:31.734"
"Brasil","Rio de Janeiro","Rio de Janeiro","INHAÚMA","","","Atendimento","Masculino","Superior","Parda","05-11-1970","429","100.00","2019-10-31 10:12:35.092"
"Brasil","Espírito Santo","Guaçuí","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior","Branca","16-06-1956","429","100.00","2019-04-27 15:04:29.024"
"Brasil","Santa Catarina","São Bento do Sul","RIO NEGRO","","","Gestor de Turismo Privado","Masculino","Superior","Branca","28-01-1977","429","100.00","2019-01-21 14:31:08.366"
"Brasil","Paraná","Paranaguá","EMBOGUAÇU","","","pedagogo","Masculino","Medio","Branca","15-08-1973","429","100.00","2019-12-24 17:48:35.133"
"Brasil","Goiás","Goiânia","CENTRO","","","Turismólogo","Masculino","Superior","Branca","26-12-1959","429","100.00","2019-01-11 11:40:11.626"
"Brasil","São Paulo","São José dos Campos","JD. AMÉRICA","","","Gestor de Turismo Privado","Masculino","Superior","Parda","25-11-1983","429","100.00","2019-11-20 11:19:04.523"
"Brasil","São Paulo","São Paulo","MORRO GRANDE","","","Estudante Turismo ","Masculino","Superior incompleto","Parda","10-07-1984","429","100.00","2019-11-06 23:44:22.066"
"Brasil","São Paulo","Araras","Santa Candida","","","Gestor de Turismo Público","Masculino","Superior","Branca","02-05-1974","429","100.00","2019-11-13 22:36:52.182"
"Brasil","São Paulo","Holambra","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior","Branca","26-01-1968","429","100.00","2019-04-29 23:58:13.085"
"Brasil","Santa Catarina","Blumenau","BOM RETIRO","","","Diretor Educional","Masculino","Superior","Branca","26-05-1977","429","100.00","2019-11-25 19:14:14.085"
"Brasil","Minas Gerais","Piranguinho","NEVES","","","Professor","Masculino","Superior","Branca","13-04-1970","429","100.00","2019-01-14 08:06:21.176"
"Brasil","Rio de Janeiro","Mesquita","JUSCELINO","","","Gestor de Turismo Privado","Masculino","Superior","Parda","30-10-1979","429","100.00","2019-01-23 18:21:31.717"
"Brasil","São Paulo","Diadema","ELDORADO ","","","Gestor de Turismo Privado","Masculino","Superior","Branca","23-12-1985","429","100.00","2019-03-16 10:08:37.184"
"Brasil","Rio de Janeiro","Resende","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","16-03-1981","429","100.00","2019-02-16 00:12:54.988"
"Brasil","Ceará","Guaraciaba do Norte","CENTRO","","","estudante","Masculino","Superior incompleto","Parda","12-08-1976","429","100.00","2019-04-24 23:46:53.853"
"Brasil","Rio Grande do Sul","Porto Alegre","PARTENON","","","Gestor de Turismo Privado","Feminino","Superior","Branca","22-02-1989","429","100.00","2019-10-30 12:32:16.478"
"Brasil","Mato Grosso do Sul","Campo Grande","santa luzia","","","Gestor de Turismo Privado","Feminino","Superior","Branca","05-02-1988","429","100.00","2019-04-30 09:47:25.972"
"Brasil","Pará","Bragança","CEREJA","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Parda","11-11-1992","429","100.00","2019-02-08 13:50:27.644"
"Brasil","Rio de Janeiro","Nova Friburgo","LUMIAR","","","Passeios","Feminino","Superior","Parda","05-10-1985","429","100.00","2019-02-12 17:49:16.465"
"Brasil","Rio Grande do Sul","Soledade","CENTRO ","","","Gestor de Turismo Público","Feminino","Superior","Branca","03-08-1962","429","100.00","2019-02-08 01:04:08.983"
"Brasil","Mato Grosso","Aripuanã","CENTRO","","","Gestor de Turismo Privado","Feminino","Medio","Parda","15-11-1995","429","100.00","2019-01-25 17:24:47.205"
"Brasil","Ceará","Ubajara","MONTE CASTELO","","","TRILHAS","Masculino","Superior","Parda","06-02-1976","429","100.00","2019-02-15 13:38:37.315"
"Brasil","Distrito Federal","Brasília","RECANTO DAS EMAS","","","Corretor de Imóveis","Masculino","Superior incompleto","Parda","02-09-1954","429","100.00","2019-02-03 14:15:54.393"
"Brasil","Sergipe","Pirambu","ZONA RURAL","","","Gestor de Turismo Privado","Masculino","Superior","Parda","08-05-1967","429","100.00","2019-02-14 19:53:15.532"
"Brasil","Rio Grande do Norte","Vila Flor","CENTRO","","","Gestor de Turismo Público","Masculino","Medio","Parda","17-01-1967","429","100.00","2019-02-10 20:58:22.518"
"Brasil","São Paulo","São Paulo","JARDIM LOURDES","","","Gerente de Negocios","Masculino","Superior","Parda","27-12-1980","429","100.00","2019-04-27 11:09:12.58"
"Brasil","Mato Grosso","Cuiabá","GOIABEIRAS","","","Gestor de Turismo Público","Masculino","Superior","Branca","11-06-1979","429","100.00","2019-02-09 15:06:12.122"
"Brasil","Santa Catarina","Palhoça","PONTE IMARUIM","","","Academico","Masculino","Superior incompleto","Preta","10-10-1994","429","100.00","2019-04-11 13:43:41.135"
"Brasil","Bahia","Salvador","FAZENDA COUTOS 2","","","Estudante","Feminino","Medio","Preta","15-06-1985","429","100.00","2019-02-07 21:36:09.233"
"Brasil","Distrito Federal","Brasília","ASA NORTE","","","Gestor de Turismo Privado","Masculino","Medio","Branca","19-01-1976","429","100.00","2019-02-09 12:43:00.127"
"Brasil","Rio Grande do Sul","Venâncio Aires","AVIAÇÃO ","","","Indústria ","Masculino","Superior incompleto","Branca","06-08-1982","429","100.00","2019-03-06 13:49:56.088"
"Brasil","Goiás","Goiânia","´CONJUNTO VERA CRUZ 1","","","Estudante","Masculino","Superior","Preta","09-05-1991","429","100.00","2019-12-28 20:49:20.89"
"Brasil","Ceará","Fortaleza","PAPATRIOLINO RIBEIRO","","","Estudante","Feminino","Superior","Parda","23-04-1971","429","100.00","2019-04-29 08:55:21.16"
"Brasil","Ceará","Fortaleza","SUMARÉ","","","Gestor de Turismo Público","Feminino","Superior incompleto","Branca","05-02-1991","429","100.00","2019-01-09 17:33:46.74"
"Brasil","Ceará","Monsenhor Tabosa","TRIZIDELA","","","professor","Masculino","Medio","Parda","17-12-1995","429","100.00","2019-10-25 19:38:19.051"
"Brasil","Sergipe","Aracaju","BUGIO ","","","Gestor de Turismo Privado","Feminino","Superior","Parda","16-12-1991","429","100.00","2019-02-13 19:41:24.444"
"Brasil","Distrito Federal","Brasília","RECANTO DAS EMAS","","","agente de portaria","Masculino","Superior","Preta","28-11-1973","429","100.00","2019-10-31 17:52:16.941"
"Brasil","Distrito Federal","Brasília","PLANO PILOTO","","","Apicultor","Feminino","Medio","Preta","12-07-1962","429","100.00","2019-01-08 07:11:45.624"
"Brasil","Rio Grande do Sul","São Francisco de Paula","SANTA IISABEL","","","Gestor de Turismo Público","Feminino","Superior","Branca","16-03-1985","429","100.00","2019-10-26 09:35:50.261"
"Brasil","Ceará","Fortaleza","MONTE CASTELO","","","freelancer","Feminino","Superior","Parda","08-07-1984","429","100.00","2019-04-29 16:55:31.909"
"Brasil","Bahia","Itaparica","ALTO DE SANTO ANTÔNIO","","","Gestor de Turismo Privado","Feminino","Superior","Preta","31-08-1984","429","100.00","2019-01-30 01:10:01.66"
"Brasil","Minas Gerais","Ladainha","CENTRO","","","Gestor de Turismo Público","Feminino","Superior incompleto","Parda","04-08-1988","429","100.00","2019-02-15 11:33:00.795"
"Brasil","Rio Grande do Sul","Torres","PORTO ALEGRE","","","vendedora","Feminino","Superior incompleto","Branca","16-01-1993","429","100.00","2019-01-18 20:18:22.159"
"Brasil","São Paulo","São Paulo","PARQUE MUNHOZ","","","Gestor de Turismo Público","Feminino","Superior","Branca","20-08-1986","429","100.00","2019-03-31 16:03:51.784"
"Brasil","Rio de Janeiro","Duque de Caxias","NOVA CAMPINAS","","","Guia de Turismo","Masculino","Superior incompleto","Preta","14-12-1994","429","100.00","2019-01-28 02:04:26.536"
"Brasil","Minas Gerais","Ipanema","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","08-07-1985","429","100.00","2019-01-17 13:07:06.971"
"Brasil","Mato Grosso do Sul","Campo Grande","JD MONTE LÍBANO","","","Guia de Turismo","Masculino","Superior incompleto","Branca","02-09-1959","429","100.00","2019-04-30 23:17:56.497"
"Brasil","São Paulo","Uchoa","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","21-07-1969","429","100.00","2019-03-05 17:24:23.087"
"Brasil","Bahia","Vitória da Conquista","RECREIO","","","Professor","Masculino","Superior","Parda","25-09-1965","429","100.00","2019-02-22 21:35:45.973"
"Brasil","Distrito Federal","Brasília","ASA SUL","","","Advogado","Masculino","Superior","Branca","21-06-1954","429","100.00","2019-04-30 00:44:24.209"
"Brasil","Minas Gerais","Jaguaraçu","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Parda","15-12-1963","429","100.00","2019-02-06 14:34:49.083"
"Brasil","Santa Catarina","Blumenau","VELHA","","","Gestor de Turismo Público","Feminino","Superior","Branca","31-01-1962","429","100.00","2019-03-14 16:16:44.001"
"Brasil","Rio Grande do Sul","Porto Alegre","SANTO ANTONIO","","","AGENCIA DE VIAGENS","Feminino","Superior incompleto","Branca","10-05-2000","429","100.00","2019-11-14 14:22:27.996"
"Brasil","Paraná","Cascavel","COQUEIRAL","","","estudante","Masculino","Superior","Branca","24-10-1987","429","100.00","2019-11-06 09:46:52.615"
"Brasil","Maranhão","Imperatriz","CENTRO","","","Gestor de Turismo Privado","Masculino","Medio","Branca","02-05-1978","429","100.00","2019-01-27 23:24:15.625"
"Brasil","Rio de Janeiro","Duque de Caxias","VILA LEOPOLDINA","","","Gestor de Turismo Público","Masculino","Medio","Parda","28-10-1991","429","100.00","2019-04-15 22:14:47.66"
"Brasil","Rio de Janeiro","Resende","LIBERDADE","","","estudante","Masculino","Superior","Parda","30-12-1957","429","100.00","2019-02-08 22:34:01.843"
"Brasil","Rio Grande do Sul","Imbé","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Branca","14-09-1977","429","100.00","2019-01-28 14:27:16.531"
"Brasil","Maranhão","São Luís","JARDIM DAS MARGARIDAS","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Parda","10-02-1995","429","100.00","2019-04-28 11:01:53.663"
"Brasil","Bahia","Salvador","ALTO DOCABRITO ","","","Gestor de Turismo Privado","Masculino","Medio incompleto","Parda","29-09-1958","429","100.00","2019-11-25 15:00:25.303"
"Brasil","Minas Gerais","Paracatu","PRADO","","","Gestor de Turismo Privado","Feminino","Medio","Preta","01-04-1978","429","100.00","2019-03-15 12:22:27.61"
"Brasil","Mato Grosso do Sul","Campo Grande","MONTE CASTELO","","","Gestor de Turismo Público","Feminino","Superior","Amarela","09-02-1978","429","100.00","2019-02-16 01:12:06.514"
"Brasil","Minas Gerais","Rio Novo","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Parda","28-03-1971","429","100.00","2019-04-30 14:08:35.916"
